0, 93, 0.000000
0, 94, 0.000000
0, 95, 0.000000
0, 96, 0.000000
0, 97, 0.000000
0, 98, 0.000000
0, 99, 0.000000
0, 100, 0.000000
1, 0, 0.000000
1, 1, -0.014052
1, 2, -0.027916
1, 3, -0.041481
1, 4, -0.054660
1, 5, -0.067383
1, 6, -0.079590
1, 7, -0.091232
1, 8, -0.102269
1, 9, -0.112666
1, 10, -0.122395
1, 11, -0.131433
1, 12, -0.139762
1, 13, -0.147367
1, 14, -0.154239
1, 15, -0.160369
1, 16, -0.165755
1, 17, -0.170394
1, 18, -0.174290
1, 19, -0.177445
1, 20, -0.179865
1, 21, -0.181560
1, 22, -0.182538
1, 23, -0.182813
1, 24, -0.182397
1, 25, -0.181306
1, 26, -0.179556
1, 27, -0.177165
1, 28, -0.174152
1, 29, -0.170537
1, 30, -0.166341
1, 31, -0.161586
1, 32, -0.156296
1, 33, -0.150494
1, 34, -0.144205
1, 35, -0.137454
1, 36, -0.130267
1, 37, -0.122671
1, 38, -0.114693
1, 39, -0.106360
1, 40, -0.097700
1, 41, -0.088743
1, 42, -0.079516
1, 43, -0.070050
1, 44, -0.060373
1, 45, -0.050514
1, 46, -0.040505
1, 47, -0.030375
1, 48, -0.020154
1, 49, -0.009873
1, 50, 0.000439
1, 51, 0.010750
1, 52, 0.021031
1, 53, 0.031250
1, 54, 0.041378
1, 55, 0.051385
1, 56, 0.061240
1, 57, 0.070914
1, 58, 0.080376
1, 59, 0.089598
1, 60, 0.098549
1, 61, 0.107203
1, 62, 0.115529
1, 63, 0.123499
1, 64, 0.131088
1, 65, 0.138266
1, 66, 0.145007
1, 67, 0.151286
1, 68, 0.157077
1, 69, 0.162356
1, 70, 0.167098
1, 71, 0.171280
1, 72, 0.174881
1, 73, 0.177879
1, 74, 0.180255
1, 75, 0.181988
1, 76, 0.183062
1, 77, 0.183459
1, 78, 0.183165
1, 79, 0.182166
1, 80, 0.180451
1, 81, 0.178009
1, 82, 0.174831
1, 83, 0.170912
1, 84, 0.166248
1, 85, 0.160837
1, 86, 0.154681
1, 87, 0.147782
1, 88, 0.140149
1, 89, 0.131792
1, 90, 0.122724
1, 91, 0.112965
1, 92, 0.102537
1, 93, 0.091469
1, 94, 0.079794
1, 95, 0.067554
1, 96, 0.054798
1, 97, 0.041585
1, 98, 0.027986
1, 99, 0.014087
1, 100, 0.000000
2, 0, 0.000000
2, 1, -0.028254
2, 2, -0.056094
2, 3, -0.083312
2, 4, -0.109743
2, 5, -0.135248
2, 6, -0.159712
2, 7, -0.183039
2, 8, -0.205148
2, 9, -0.225971
2, 10, -0.245454
2, 11, -0.263549
2, 12, -0.280222
2, 13, -0.295445
2, 14, -0.309195
2, 15, -0.321461
2, 16, -0.332234
2, 17, -0.341513
2, 18, -0.349301
2, 19, -0.355605
2, 20, -0.360439
2, 21, -0.363818
2, 22, -0.365765
2, 23, -0.366301
2, 24, -0.365456
2, 25, -0.363258
2, 26, -0.359741
2, 27, -0.354941
2, 28, -0.348895
2, 29, -0.341645
2, 30, -0.333231
2, 31, -0.323700
2, 32, -0.313096
2, 33, -0.301468
2, 34, -0.288865
2, 35, -0.275338
2, 36, -0.260938
2, 37, -0.245719
2, 38, -0.229735
2, 39, -0.213042
2, 40, -0.195696
2, 41, -0.177753
2, 42, -0.159271
2, 43, -0.140309
2, 44, -0.120925
2, 45, -0.101180
2, 46, -0.081132
2, 47, -0.060842
2, 48, -0.040370
2, 49, -0.019777
2, 50, 0.000876
2, 51, 0.021528
2, 52, 0.042119
2, 53, 0.062588
2, 54, 0.082874
2, 55, 0.102917
2, 56, 0.122656
2, 57, 0.142032
2, 58, 0.160986
2, 59, 0.179458
2, 60, 0.197390
2, 61, 0.214724
2, 62, 0.231404
2, 63, 0.247372
2, 64, 0.262575
2, 65, 0.276957
2, 66, 0.290465
2, 67, 0.303048
2, 68, 0.314654
2, 69, 0.325234
2, 70, 0.334741
2, 71, 0.343128
2, 72, 0.350350
2, 73, 0.356366
2, 74, 0.361135
2, 75, 0.364618
2, 76, 0.366781
2, 77, 0.367590
2, 78, 0.367015
2, 79, 0.365029
2, 80, 0.361608
2, 81, 0.356730
2, 82, 0.350381
2, 83, 0.342546
2, 84, 0.333219
2, 85, 0.322395
2, 86, 0.310077
2, 87, 0.296272
2, 88, 0.280995
2, 89, 0.264264
2, 90, 0.246110
2, 91, 0.226568
2, 92, 0.205683
2, 93, 0.183511
2, 94, 0.160120
2, 95, 0.135591
2, 96, 0.110019
2, 97, 0.083521
2, 98, 0.056233
2, 99, 0.028325
2, 100, 0.000000
3, 0, 0.000000
3, 1, -0.042721
3, 2, -0.084745
3, 3, -0.125788
3, 4, -0.165612
3, 5, -0.204018
3, 6, -0.240839
3, 7, -0.275935
3, 8, -0.309186
3, 9, -0.340495
3, 10, -0.369780
3, 11, -0.396973
3, 12, -0.422021
3, 13, -0.444884
3, 14, -0.465532
3, 15, -0.483944
3, 16, -0.500110
3, 17, -0.514028
3, 18, -0.525703
3, 19, -0.535148
3, 20, -0.542381
3, 21, -0.547429
3, 22, -0.550322
3, 23, -0.551097
3, 24, -0.549794
3, 25, -0.546460
3, 26, -0.541144
3, 27, -0.533899
3, 28, -0.524784
3, 29, -0.513858
3, 30, -0.501186
3, 31, -0.486835
3, 32, -0.470873
3, 33, -0.453372
3, 34, -0.434408
3, 35, -0.414055
3, 36, -0.392392
3, 37, -0.369499
3, 38, -0.345458
3, 39, -0.320351
3, 40, -0.294263
3, 41, -0.267279
3, 42, -0.239487
3, 43, -0.210973
3, 44, -0.181827
3, 45, -0.152136
3, 46, -0.121992
3, 47, -0.091485
3, 48, -0.060705
3, 49, -0.029743
3, 50, 0.001310
3, 51, 0.032361
3, 52, 0.063321
3, 53, 0.094097
3, 54, 0.124599
3, 55, 0.154735
3, 56, 0.184416
3, 57, 0.213551
3, 58, 0.242052
3, 59, 0.269830
3, 60, 0.296797
3, 61, 0.322867
3, 62, 0.347953
3, 63, 0.371972
3, 64, 0.394841
3, 65, 0.416477
3, 66, 0.436802
3, 67, 0.455736
3, 68, 0.473203
3, 69, 0.489130
3, 70, 0.503444
3, 71, 0.516076
3, 72, 0.526960
3, 73, 0.536030
3, 74, 0.543228
3, 75, 0.548495
3, 76, 0.551777
3, 77, 0.553025
3, 78, 0.552193
3, 79, 0.549240
3, 80, 0.544129
3, 81, 0.536831
3, 82, 0.527318
3, 83, 0.515573
3, 84, 0.501582
3, 85, 0.485341
3, 86, 0.466850
3, 87, 0.446122
3, 88, 0.423176
3, 89, 0.398042
3, 90, 0.370761
3, 91, 0.341387
3, 92, 0.309986
3, 93, 0.276640
3, 94, 0.241449
3, 95, 0.204530
3, 96, 0.166024
3, 97, 0.126099
3, 98, 0.084954
3, 99, 0.042826
3, 100, 0.000000
4, 0, 0.000000
4, 1, -0.057541
4, 2, -0.114044
4, 3, -0.169156
4, 4, -0.222579
4, 5, -0.274061
4, 6, -0.323388
4, 7, -0.370378
4, 8, -0.414879
4, 9, -0.456763
4, 10, -0.495924
4, 11, -0.532275
4, 12, -0.565748
4, 13, -0.596289
4, 14, -0.623860
4, 15, -0.648437
4, 16, -0.670006
4, 17, -0.688565
4, 18, -0.704122
4, 19, -0.716695
4, 20, -0.726310
4, 21, -0.733002
4, 22, -0.736813
4, 23, -0.737792
4, 24, -0.735994
4, 25, -0.731480
4, 26, -0.724317
4, 27, -0.714578
4, 28, -0.702339
4, 29, -0.687682
4, 30, -0.670692
4, 31, -0.651458
4, 32, -0.630072
4, 33, -0.606632
4, 34, -0.581237
4, 35, -0.553987
4, 36, -0.524988
4, 37, -0.494346
4, 38, -0.462170
4, 39, -0.428572
4, 40, -0.393664
4, 41, -0.357560
4, 42, -0.320375
4, 43, -0.282228
4, 44, -0.243236
4, 45, -0.203518
4, 46, -0.163194
4, 47, -0.122385
4, 48, -0.081212
4, 49, -0.039796
4, 50, 0.001741
4, 51, 0.043277
4, 52, 0.084689
4, 53, 0.125857
4, 54, 0.166658
4, 55, 0.206972
4, 56, 0.246678
4, 57, 0.285655
4, 58, 0.323785
4, 59, 0.360950
4, 60, 0.397032
4, 61, 0.431916
4, 62, 0.465487
4, 63, 0.497633
4, 64, 0.528242
4, 65, 0.557207
4, 66, 0.584418
4, 67, 0.609774
4, 68, 0.633170
4, 69, 0.654508
4, 70, 0.673693
4, 71, 0.690630
4, 72, 0.705231
4, 73, 0.717411
4, 74, 0.727088
4, 75, 0.734184
4, 76, 0.738629
4, 77, 0.740354
4, 78, 0.739299
4, 79, 0.735409
4, 80, 0.728633
4, 81, 0.718931
4, 82, 0.706268
4, 83, 0.690618
4, 84, 0.671962
4, 85, 0.650293
4, 86, 0.625612
4, 87, 0.597934
4, 88, 0.567282
4, 89, 0.533696
4, 90, 0.497229
4, 91, 0.457949
4, 92, 0.415942
4, 93, 0.371316
4, 94, 0.324198
4, 95, 0.274741
4, 96, 0.223127
4, 97, 0.169569
4, 98, 0.114321
4, 99, 0.057681
4, 100, 0.000000
5, 0, 0.000000
5, 1, -0.072793
5, 2, -0.144139
5, 3, -0.213631
5, 4, -0.280919
5, 5, -0.345704
5, 6, -0.407731
5, 7, -0.466783
5, 8, -0.522674
5, 9, -0.575252
5, 10, -0.624389
5, 11, -0.669980
5, 12, -0.711942
5, 13, -0.750213
5, 14, -0.784747
5, 15, -0.815514
5, 16, -0.842500
5, 17, -0.865704
5, 18, -0.885139
5, 19, -0.900826
5, 20, -0.912802
5, 21, -0.921109
5, 22, -0.925801
5, 23, -0.926941
5, 24, -0.924599
5, 25, -0.918851
5, 26, -0.909783
5, 27, -0.897485
5, 28, -0.882054
5, 29, -0.863591
5, 30, -0.842206
5, 31, -0.818008
5, 32, -0.791116
5, 33, -0.761649
5, 34, -0.729733
5, 35, -0.695494
5, 36, -0.659064
5, 37, -0.620576
5, 38, -0.580167
5, 39, -0.537977
5, 40, -0.494146
5, 41, -0.448818
5, 42, -0.402137
5, 43, -0.354250
5, 44, -0.305305
5, 45, -0.255451
5, 46, -0.204839
5, 47, -0.153619
5, 48, -0.101943
5, 49, -0.049963
5, 50, 0.002169
5, 51, 0.054298
5, 52, 0.106274
5, 53, 0.157943
5, 54, 0.209153
5, 55, 0.259753
5, 56, 0.309592
5, 57, 0.358518
5, 58, 0.406384
5, 59, 0.453040
5, 60, 0.498341
5, 61, 0.542142
5, 62, 0.584299
5, 63, 0.624670
5, 64, 0.663117
5, 65, 0.699504
5, 66, 0.733696
5, 67, 0.765562
5, 68, 0.794974
5, 69, 0.821808
5, 70, 0.845943
5, 71, 0.867263
5, 72, 0.885655
5, 73, 0.901013
5, 74, 0.913233
5, 75, 0.922219
5, 76, 0.927880
5, 77, 0.930132
5, 78, 0.928897
5, 79, 0.924106
5, 80, 0.915695
5, 81, 0.903612
5, 82, 0.887812
5, 83, 0.868261
5, 84, 0.844936
5, 85, 0.817825
5, 86, 0.786928
5, 87, 0.752261
5, 88, 0.713853
5, 89, 0.671749
5, 90, 0.626013
5, 91, 0.576728
5, 92, 0.523998
5, 93, 0.467950
5, 94, 0.408740
5, 95, 0.346551
5, 96, 0.281602
5, 97, 0.214146
5, 98, 0.144485
5, 99, 0.072966
5, 100, 0.000000
6, 0, 0.000000
6, 1, -0.088540
6, 2, -0.175159
6, 3, -0.259401
6, 4, -0.340873
6, 5, -0.419237
6, 6, -0.494202
6, 7, -0.565518
6, 8, -0.632975
6, 9, -0.696395
6, 10, -0.755632
6, 11, -0.810565
6, 12, -0.861101
6, 13, -0.907167
6, 14, -0.948712
6, 15, -0.985705
6, 16, -1.018129
6, 17, -1.045987
6, 18, -1.069295
6, 19, -1.088083
6, 20, -1.102394
6, 21, -1.112282
6, 22, -1.117814
6, 23, -1.119064
6, 24, -1.116119
6, 25, -1.109073
6, 26, -1.098028
6, 27, -1.083093
6, 28, -1.064387
6, 29, -1.042032
6, 30, -1.016158
6, 31, -0.986900
6, 32, -0.954399
6, 33, -0.918801
6, 34, -0.880255
6, 35, -0.838914
6, 36, -0.794938
6, 37, -0.748487
6, 38, -0.699726
6, 39, -0.648821
6, 40, -0.595943
6, 41, -0.541264
6, 42, -0.484959
6, 43, -0.427203
6, 44, -0.368175
6, 45, -0.308054
6, 46, -0.247021
6, 47, -0.185257
6, 48, -0.122945
6, 49, -0.060267
6, 50, 0.002592
6, 51, 0.065450
6, 52, 0.128122
6, 53, 0.190426
6, 54, 0.252178
6, 55, 0.313197
6, 56, 0.373299
6, 57, 0.432305
6, 58, 0.490035
6, 59, 0.546311
6, 60, 0.600958
6, 61, 0.653799
6, 62, 0.704663
6, 63, 0.753381
6, 64, 0.799784
6, 65, 0.843708
6, 66, 0.884991
6, 67, 0.923477
6, 68, 0.959010
6, 69, 0.991441
6, 70, 1.020625
6, 71, 1.046420
6, 72, 1.068692
6, 73, 1.087310
6, 74, 1.102151
6, 75, 1.113098
6, 76, 1.120041
6, 77, 1.122878
6, 78, 1.121514
6, 79, 1.115863
6, 80, 1.105851
6, 81, 1.091411
6, 82, 1.072489
6, 83, 1.049042
6, 84, 1.021040
6, 85, 0.988466
6, 86, 0.951319
6, 87, 0.909615
6, 88, 0.863385
6, 89, 0.812680
6, 90, 0.757573
6, 91, 0.698159
6, 92, 0.634556
6, 93, 0.566913
6, 94, 0.495407
6, 95, 0.420249
6, 96, 0.341689
6, 97, 0.260016
6, 98, 0.175572
6, 99, 0.088748
6, 100, 0.000000
7, 0, 0.000000
7, 1, -0.104841
7, 2, -0.207215
7, 3, -0.306629
7, 4, -0.402654
7, 5, -0.494917
7, 6, -0.583097
7, 7, -0.666918
7, 8, -0.746146
7, 9, -0.820584
7, 10, -0.890069
7, 11, -0.954469
7, 12, -1.013679
7, 13, -1.067620
7, 14, -1.116238
7, 15, -1.159498
7, 16, -1.197388
7, 17, -1.229912
7, 18, -1.257092
7, 19, -1.278965
7, 20, -1.295585
7, 21, -1.307018
7, 22, -1.313341
7, 23, -1.314645
7, 24, -1.311032
7, 25, -1.302613
7, 26, -1.289508
7, 27, -1.271848
7, 28, -1.249771
7, 29, -1.223421
7, 30, -1.192951
7, 31, -1.158520
7, 32, -1.120293
7, 33, -1.078441
7, 34, -1.033139
7, 35, -0.984568
7, 36, -0.932912
7, 37, -0.878360
7, 38, -0.821106
7, 39, -0.761344
7, 40, -0.699275
7, 41, -0.635098
7, 42, -0.569019
7, 43, -0.501244
7, 44, -0.431981
7, 45, -0.361440
7, 46, -0.289832
7, 47, -0.217369
7, 48, -0.144265
7, 49, -0.070733
7, 50, 0.003011
7, 51, 0.076753
7, 52, 0.150279
7, 53, 0.223373
7, 54, 0.295822
7, 55, 0.367413
7, 56, 0.437933
7, 57, 0.507170
7, 58, 0.574916
7, 59, 0.640961
7, 60, 0.705099
7, 61, 0.767127
7, 62, 0.826841
7, 63, 0.884044
7, 64, 0.938540
7, 65, 0.990135
7, 66, 1.038641
7, 67, 1.083872
7, 68, 1.125649
7, 69, 1.163795
7, 70, 1.198140
7, 71, 1.228518
7, 72, 1.254771
7, 73, 1.276746
7, 74, 1.294297
7, 75, 1.307288
7, 76, 1.315587
7, 77, 1.319074
7, 78, 1.317638
7, 79, 1.311177
7, 80, 1.299601
7, 81, 1.282831
7, 82, 1.260802
7, 83, 1.233460
7, 84, 1.200769
7, 85, 1.162705
7, 86, 1.119265
7, 87, 1.070463
7, 88, 1.016331
7, 89, 0.956925
7, 90, 0.892324
7, 91, 0.822632
7, 92, 0.747983
7, 93, 0.668538
7, 94, 0.584497
7, 95, 0.496092
7, 96, 0.403601
7, 97, 0.307344
7, 98, 0.207694
7, 99, 0.105082
7, 100, 0.000000
8, 0, 0.000000
8, 1, -0.121744
8, 2, -0.240406
8, 3, -0.355461
8, 4, -0.466450
8, 5, -0.572973
8, 6, -0.674683
8, 7, -0.771282
8, 8, -0.862518
8, 9, -0.948176
8, 10, -1.028081
8, 11, -1.102090
8, 12, -1.170092
8, 13, -1.232002
8, 14, -1.287765
8, 15, -1.337346
8, 16, -1.380735
8, 17, -1.417941
8, 18, -1.448994
8, 19, -1.473940
8, 20, -1.492842
8, 21, -1.505778
8, 22, -1.512840
8, 23, -1.514135
8, 24, -1.509780
8, 25, -1.499906
8, 26, -1.484651
8, 27, -1.464166
8, 28, -1.438610
8, 29, -1.408150
8, 30, -1.372964
8, 31, -1.333233
8, 32, -1.289147
8, 33, -1.240902
8, 34, -1.188702
8, 35, -1.132752
8, 36, -1.073265
8, 37, -1.010458
8, 38, -0.944552
8, 39, -0.875773
8, 40, -0.804347
8, 41, -0.730506
8, 42, -0.654485
8, 43, -0.576519
8, 44, -0.496849
8, 45, -0.415713
8, 46, -0.333354
8, 47, -0.250017
8, 48, -0.165944
8, 49, -0.081382
8, 50, 0.003425
8, 51, 0.088229
8, 52, 0.172784
8, 53, 0.256846
8, 54, 0.340169
8, 55, 0.422507
8, 56, 0.503618
8, 57, 0.583260
8, 58, 0.661192
8, 59, 0.737174
8, 60, 0.810972
8, 61, 0.882349
8, 62, 0.951076
8, 63, 1.016923
8, 64, 1.079666
8, 65, 1.139084
8, 66, 1.194959
8, 67, 1.247080
8, 68, 1.295238
8, 69, 1.339232
8, 70, 1.378865
8, 71, 1.413947
8, 72, 1.444296
8, 73, 1.469735
8, 74, 1.490097
8, 75, 1.505222
8, 76, 1.514961
8, 77, 1.519172
8, 78, 1.517727
8, 79, 1.510508
8, 80, 1.497409
8, 81, 1.478337
8, 82, 1.453214
8, 83, 1.421977
8, 84, 1.384580
8, 85, 1.340993
8, 86, 1.291208
8, 87, 1.235235
8, 88, 1.173108
8, 89, 1.104883
8, 90, 1.030645
8, 91, 0.950505
8, 92, 0.864606
8, 93, 0.773125
8, 94, 0.676275
8, 95, 0.574309
8, 96, 0.467527
8, 97, 0.356274
8, 98, 0.240951
8, 99, 0.122018
8, 100, 0.000000
9, 0, 0.000000
9, 1, -0.139294
9, 2, -0.274819
9, 3, -0.406026
9, 4, -0.532430
9, 5, -0.653611
9, 6, -0.769200
9, 7, -0.878882
9, 8, -0.982389
9, 9, -1.079494
9, 10, -1.170013
9, 11, -1.253794
9, 12, -1.330721
9, 13, -1.400709
9, 14, -1.463700
9, 15, -1.519663
9, 16, -1.568592
9, 17, -1.610503
9, 18, -1.645432
9, 19, -1.673437
9, 20, -1.694593
9, 21, -1.708990
9, 22, -1.716736
9, 23, -1.717954
9, 24, -1.712778
9, 25, -1.701357
9, 26, -1.683852
9, 27, -1.660432
9, 28, -1.631279
9, 29, -1.596585
9, 30, -1.556548
9, 31, -1.511376
9, 32, -1.461284
9, 33, -1.406495
9, 34, -1.347238
9, 35, -1.283746
9, 36, -1.216261
9, 37, -1.145027
9, 38, -1.070294
9, 39, -0.992317
9, 40, -0.911352
9, 41, -0.827663
9, 42, -0.741511
9, 43, -0.653166
9, 44, -0.562896
9, 45, -0.470973
9, 46, -0.377669
9, 47, -0.283261
9, 48, -0.188023
9, 49, -0.092233
9, 50, 0.003833
9, 51, 0.099896
9, 52, 0.195679
9, 53, 0.290904
9, 54, 0.385296
9, 55, 0.478577
9, 56, 0.570472
9, 57, 0.660710
9, 58, 0.749018
9, 59, 0.835126
9, 60, 0.918767
9, 61, 0.999677
9, 62, 1.077595
9, 63, 1.152262
9, 64, 1.223425
9, 65, 1.290833
9, 66, 1.354241
9, 67, 1.413409
9, 68, 1.468101
9, 69, 1.518090
9, 70, 1.563152
9, 71, 1.603072
9, 72, 1.637643
9, 73, 1.666665
9, 74, 1.689947
9, 75, 1.707307
9, 76, 1.718575
9, 77, 1.723591
9, 78, 1.722205
9, 79, 1.714283
9, 80, 1.699703
9, 81, 1.678357
9, 82, 1.650154
9, 83, 1.615018
9, 84, 1.572894
9, 85, 1.523744
9, 86, 1.467553
9, 87, 1.404326
9, 88, 1.334096
9, 89, 1.256919
9, 90, 1.172882
9, 91, 1.082100
9, 92, 0.984726
9, 93, 0.880944
9, 94, 0.770981
9, 95, 0.655106
9, 96, 0.533635
9, 97, 0.406935
9, 98, 0.275429
9, 99, 0.139601
9, 100, 0.000000
10, 0, 0.000000
10, 1, -0.157530
10, 2, -0.310533
10, 3, -0.458439
10, 4, -0.600746
10, 5, -0.737015
10, 6, -0.866862
10, 7, -0.989960
10, 8, -1.106029
10, 9, -1.214832
10, 10, -1.316178
10, 11, -1.409912
10, 12, -1.495915
10, 13, -1.574101
10, 14, -1.644415
10, 15, -1.706831
10, 16, -1.761347
10, 17, -1.807989
10, 18, -1.846802
10, 19, -1.877855
10, 20, -1.901236
10, 21, -1.917050
10, 22, -1.925422
10, 23, -1.926490
10, 24, -1.920408
10, 25, -1.907344
10, 26, -1.887480
10, 27, -1.861007
10, 28, -1.828131
10, 29, -1.789064
10, 30, -1.744032
10, 31, -1.693266
10, 32, -1.637010
10, 33, -1.575510
10, 34, -1.509023
10, 35, -1.437812
10, 36, -1.362145
10, 37, -1.282296
10, 38, -1.198545
10, 39, -1.111174
10, 40, -1.020472
10, 41, -0.926731
10, 42, -0.830245
10, 43, -0.731312
10, 44, -0.630233
10, 45, -0.527311
10, 46, -0.422850
10, 47, -0.317157
10, 48, -0.210539
10, 49, -0.103305
10, 50, 0.004235
10, 51, 0.111773
10, 52, 0.218998
10, 53, 0.325602
10, 54, 0.431276
10, 55, 0.535713
10, 56, 0.638605
10, 57, 0.739648
10, 58, 0.838539
10, 59, 0.934977
10, 60, 1.028665
10, 61, 1.119307
10, 62, 1.206612
10, 63, 1.290291
10, 64, 1.370061
10, 65, 1.445642
10, 66, 1.516761
10, 67, 1.583148
10, 68, 1.644541
10, 69, 1.700684
10, 70, 1.751328
10, 71, 1.796232
10, 72, 1.835162
10, 73, 1.867894
10, 74, 1.894214
10, 75, 1.913918
10, 76, 1.926813
10, 77, 1.932717
10, 78, 1.931464
10, 79, 1.922899
10, 80, 1.906882
10, 81, 1.883291
10, 82, 1.852019
10, 83, 1.812978
10, 84, 1.766100
10, 85, 1.711340
10, 86, 1.648672
10, 87, 1.578097
10, 88, 1.499643
10, 89, 1.413364
10, 90, 1.319347
10, 91, 1.217711
10, 92, 1.108610
10, 93, 0.992238
10, 94, 0.868830
10, 95, 0.738667
10, 96, 0.602077
10, 97, 0.459443
10, 98, 0.311207
10, 99, 0.157869
10, 100, 0.000000
11, 0, 0.000000
11, 1, -0.176488
11, 2, -0.347617
11, 3, -0.512803
11, 4, -0.671532
11, 5, -0.823350
11, 6, -0.967865
11, 7, -1.104738
11, 8, -1.233682
11, 9, -1.354455
11, 10, -1.466862
11, 11, -1.570747
11, 12, -1.665990
11, 13, -1.752509
11, 14, -1.830252
11, 15, -1.899199
11, 16, -1.959358
11, 17, -2.010761
11, 18, -2.053469
11, 19, -2.087561
11, 20, -2.113139
11, 21, -2.130326
11, 22, -2.139261
11, 23, -2.140103
11, 24, -2.133025
11, 25, -2.118216
11, 26, -2.095878
11, 27, -2.066226
11, 28, -2.029488
11, 29, -1.985903
11, 30, -1.935720
11, 31, -1.879198
11, 32, -1.816604
11, 33, -1.748214
11, 34, -1.674313
11, 35, -1.595191
11, 36, -1.511146
11, 37, -1.422480
11, 38, -1.329503
11, 39, -1.232528
11, 40, -1.131874
11, 41, -1.027863
11, 42, -0.920821
11, 43, -0.811077
11, 44, -0.698963
11, 45, -0.584814
11, 46, -0.468965
11, 47, -0.351757
11, 48, -0.233527
11, 49, -0.114618
11, 50, 0.004631
11, 51, 0.123876
11, 52, 0.242777
11, 53, 0.360991
11, 54, 0.478179
11, 55, 0.594000
11, 56, 0.708117
11, 57, 0.820191
11, 58, 0.929890
11, 59, 1.036880
11, 60, 1.140832
11, 61, 1.241421
11, 62, 1.338323
11, 63, 1.431221
11, 64, 1.519801
11, 65, 1.603752
11, 66, 1.682773
11, 67, 1.756566
11, 68, 1.824839
11, 69, 1.887308
11, 70, 1.943698
11, 71, 1.993740
11, 72, 2.037176
11, 73, 2.073755
11, 74, 2.103240
11, 75, 2.125403
11, 76, 2.140028
11, 77, 2.146912
11, 78, 2.145867
11, 79, 2.136720
11, 80, 2.119312
11, 81, 2.093503
11, 82, 2.059172
11, 83, 2.016216
11, 84, 1.964554
11, 85, 1.904128
11, 86, 1.834905
11, 87, 1.756877
11, 88, 1.670066
11, 89, 1.574521
11, 90, 1.470327
11, 91, 1.357603
11, 92, 1.236504
11, 93, 1.107229
11, 94, 0.970017
11, 95, 0.825156
11, 96, 0.672987
11, 97, 0.513901
11, 98, 0.348353
11, 99, 0.176858
11, 100, 0.000000
12, 0, 0.000000
12, 1, -0.196198
12, 2, -0.386133
12, 3, -0.569211
12, 4, -0.744910
12, 5, -0.912767
12, 6, -1.072383
12, 7, -1.223414
12, 8, -1.365569
12, 9, -1.498605
12, 10, -1.622325
12, 11, -1.736573
12, 12, -1.841235
12, 13, -1.936232
12, 14, -2.021520
12, 15, -2.097087
12, 16, -2.162949
12, 17, -2.219152
12, 18, -2.265767
12, 19, -2.302890
12, 20, -2.330639
12, 21, -2.349152
12, 22, -2.358588
12, 23, -2.359125
12, 24, -2.350957
12, 25, -2.334294
12, 26, -2.309360
12, 27, -2.276396
12, 28, -2.235652
12, 29, -2.187394
12, 30, -2.131894
12, 31, -2.069441
12, 32, -2.000327
12, 33, -1.924858
12, 34, -1.843345
12, 35, -1.756108
12, 36, -1.663474
12, 37, -1.565776
12, 38, -1.463353
12, 39, -1.356549
12, 40, -1.245714
12, 41, -1.131200
12, 42, -1.013366
12, 43, -0.892571
12, 44, -0.769181
12, 45, -0.643561
12, 46, -0.516080
12, 47, -0.387109
12, 48, -0.257020
12, 49, -0.126186
12, 50, 0.005019
12, 51, 0.136221
12, 52, 0.267046
12, 53, 0.397119
12, 54, 0.526067
12, 55, 0.653519
12, 56, 0.779103
12, 57, 0.902450
12, 58, 1.023195
12, 59, 1.140973
